Date,E_INT_Daily_kWh,P_AC_W,P_DC_W,F_AC_Hz,I_AC_A,I_DC_A,U_AC_V,U_DC_V,R_ISO_MOhm,T_WR1_C,T_WR2_C,G_M1_Wm2,G_M2_Wm2,G_M0_Wm2,E_Z_EVU_Daily_kWh
2022-09-05,5493.0,227243.06089583333,232126.67966666663,49.99854166666666,354.6058125,358.1695104166667,356.62165624999994,365.998125,97.46426041666666,44.57395833333334,34.46458333333333,300.96875,299.7916666666667,300.3802083333333,5493.0
2022-09-06,5685.0,236851.2455,241844.42585416665,49.9971875,369.8505416666667,384.0680833333333,355.79371875,359.174375,95.81833333333331,43.51458333333333,34.76145833333333,314.0208333333333,313.6875,313.8541666666667,5685.0
2022-09-07,5509.0,229557.4823125,234530.8644375,49.99822916666667,358.40728125000004,374.8754895833333,354.8725625,356.8278125,103.85452083333332,43.609375,34.010416666666664,305.8854166666667,305.0416666666667,305.4635416666667,5509.0
2022-09-08,4623.0,193101.98079166663,197320.3226458333,49.99541666666667,302.4375625,313.1192395833333,353.6741875,351.54802083333334,93.04545833333331,44.39791666666667,35.37291666666667,254.45833333333331,254.64583333333331,254.55208333333331,4623.0
2022-09-09,4951.0,206275.99165625,210564.39609375,50.005833333333335,322.9056875,337.80516666666665,354.97475000000003,353.4046875,98.52161458333336,44.51145833333334,36.58125,277.0833333333333,275.53125,276.3072916666667,4951.0
2022-09-10,3213.0,133968.08842708333,137129.12919791669,50.00635416666666,211.07597916666668,215.44885416666668,353.1704270833333,351.891875,121.77963541666666,42.76979166666666,35.4375,179.88541666666666,181.40625,180.64583333333331,3213.0
2022-09-11,5536.0,231043.02901041668,236073.47915625,49.99770833333333,357.8679895833333,372.28040625,356.5728125,357.5125,126.18244791666666,44.54375,34.28958333333333,302.59375,302.6458333333333,302.6197916666667,5536.0
2022-09-12,5852.0,243860.86079166667,249088.28313541663,49.99583333333334,379.915375,381.6256145833333,356.31646875,363.8186458333333,131.24347916666667,44.15729166666667,33.32604166666667,311.3333333333333,310.3645833333333,310.8489583333333,5852.0
2022-09-13,5732.0,238733.8799895833,244014.86441666668,49.99625,371.9019895833333,376.2656354166666,355.0351666666666,360.80354166666666,142.42434375,43.596875,32.77395833333333,306.9270833333333,306.0416666666667,306.484375,5732.0
2022-09-14,5464.0,227634.53501041667,232669.8743125,49.99572916666667,356.0441979166667,370.2356458333333,355.425625,350.11833333333334,140.96722916666667,43.661458333333336,32.99166666666667,301.75,301.2395833333333,301.4947916666667,5464.0
2022-09-15,4122.0,172373.98372916668,176236.45394791666,50.00718749999999,272.06941666666665,285.11427083333336,353.8121458333333,335.91552083333335,106.238375,44.084375,35.74166666666667,234.13541666666663,235.67708333333331,234.90625,4122.0
2022-09-16,1460.0,60639.89323958333,62948.612166666666,49.99937499999999,98.8013125,96.14327083333336,349.0562916666667,351.98677083333337,99.81352083333331,43.57708333333333,34.05104166666667,80.84375,81.14583333333333,80.99479166666667,1460.0
2022-09-17,2840.0,118339.60705208336,121244.91820833331,50.00083333333333,184.33989583333332,188.71721875,352.7931875,334.17895833333336,90.3795,41.76145833333333,32.973958333333336,156.90625,155.72916666666666,156.31770833333334,2840.0
2022-09-18,6081.0,253363.98676041665,259216.23096875,50.0040625,391.56153125,387.01820833333335,357.3244270833333,364.1116666666667,102.00622916666669,43.10520833333334,30.228125,316.6875,314.5833333333333,315.6354166666667,6081.0
2022-09-19,5428.0,225832.1179583333,230970.3985520833,49.9996875,350.96410416666663,358.12621875,355.77292708333334,352.464375,92.33013541666666,42.54375,30.016666666666666,294.6458333333333,293.6875,294.1666666666667,5428.0
2022-09-20,4053.0,168764.27033333332,172890.1643125,49.9975,266.32715625,260.7787916666667,353.2483958333333,353.31385416666666,93.85779166666669,42.915625,32.036458333333336,218.15625,216.95833333333331,217.55729166666663,4053.0
2022-09-21,5065.0,211413.48051041667,216556.40146875,49.9971875,327.93779166666667,324.43398958333336,354.8536458333333,355.085625,105.57733333333331,44.0375,30.860416666666666,267.28125,265.0625,266.171875,5065.0
2022-09-22,5724.0,237061.85090625,242854.9633125,49.99645833333333,367.5358125,361.6635833333333,356.21735416666667,361.3258333333333,107.84447916666666,43.46354166666666,29.657291666666666,300.1041666666667,299.59375,299.8489583333333,5724.0
2022-09-23,5886.0,245295.7458125,251289.97504166665,49.992604166666666,380.7006354166666,376.66953125,356.51534375,358.76,106.58375,43.07291666666666,29.271875,307.8541666666667,307.2083333333333,307.53125,5886.0
2022-09-24,5536.0,230790.51326041663,236251.10025,49.9953125,357.1263333333333,364.85775,356.70290625,348.1288541666667,109.39270833333336,42.97916666666666,29.401041666666668,297.90625,296.9895833333333,297.4479166666667,5536.0
2022-09-25,3709.0,154343.3414375,158283.36176041668,50.00229166666667,242.1090729166667,241.73665625,354.1727604166667,345.2027083333333,98.91763541666668,44.12916666666666,31.975,199.19791666666663,200.125,199.66145833333331,3709.0
2022-09-26,905.0,37679.75323958333,39626.14511458333,50.00802083333334,61.51877083333333,59.14419791666666,349.64781250000004,340.8561458333333,69.3955,43.578125,30.995833333333334,50.9375,51.53125,51.234375,905.0
2022-09-27,4626.0,192288.6668333333,196814.10208333333,49.99489583333334,300.1941458333333,302.3163125,354.7034479166667,342.6223958333333,84.42253125,43.803125,32.31041666666667,253.39583333333331,253.30208333333331,253.34895833333331,4626.0
2022-09-28,4815.0,200759.2278645833,205426.59621875,49.99979166666666,314.79291666666666,316.51221875,354.93772916666666,340.9571875,92.38892708333331,43.19166666666666,32.15416666666667,262.0625,261.90625,261.984375,4815.0
2022-09-29,3128.0,130241.64173958334,133748.80605208332,49.9990625,206.2123125,203.53153125,352.18909375,337.6746875,101.95755208333333,44.114583333333336,31.977083333333336,166.58333333333334,165.61458333333334,166.09895833333334,3128.0
2022-09-30,4324.0,180575.37822916664,184741.98346875,49.99885416666667,282.1862291666667,288.4606875,354.6278333333333,333.9603125,93.94979166666668,43.82083333333333,32.92604166666667,238.65625,238.86458333333331,238.76041666666663,4324.0
2022-10-01,3523.0,146881.62175,150199.74937499998,49.998645833333335,230.8571770833333,233.5178958333333,353.6663645833333,332.18177083333336,60.041864583333336,41.67604166666667,32.405208333333334,195.28125,194.625,194.953125,3523.0
2022-10-02,5375.0,223947.78359375,228895.08275,50.00833333333333,346.99579166666666,355.8452395833333,357.0177708333333,337.7972916666667,80.03430208333333,41.813541666666666,30.902083333333334,292.21875,291.03125,291.625,5375.0
2022-10-03,4124.0,175444.7144255319,179533.9684574468,47.9831914893617,273.7547340425532,268.2431808510638,343.2676276595745,344.2686170212766,99.31981914893618,41.67659574468085,31.43617021276596,261.14736842105265,260.5473684210526,260.84736842105264,4124.0
2022-10-04,5648.0,235331.6878645833,240600.63341666665,49.997083333333336,364.55076041666666,357.46932291666667,357.00244791666665,347.50291666666664,87.1783125,43.29375,29.960416666666664,294.4895833333333,293.3645833333333,293.9270833333333,5648.0
2022-10-05,5406.0,225176.39840625,230278.99059375,50.0025,350.01044791666664,344.1195,355.7026458333333,346.00322916666664,94.17901041666666,42.71979166666667,29.68541666666667,284.4791666666667,283.75,284.1145833333333,5406.0
2022-10-06,4102.0,170950.34080208334,174822.79219791666,49.9984375,267.5987395833333,260.2847708333333,354.9785,341.70625,93.95402083333332,42.29166666666666,29.507291666666664,216.125,216.14583333333331,216.13541666666663,4102.0
2022-10-07,4748.0,197768.79132291663,202172.21412500003,50.00229166666667,307.4663541666667,307.6435,355.87070833333337,334.8978125,89.948875,42.68333333333334,30.938541666666666,254.66666666666663,254.72916666666663,254.69791666666663,4748.0
2022-10-08,4105.0,171473.97396875,175374.38995833334,50.00062500000001,268.4415833333333,272.23639583333335,354.36904166666665,332.83145833333333,80.08771875000001,42.833333333333336,30.448958333333334,227.01041666666663,227.20833333333331,227.109375,4105.0
2022-10-09,4553.0,189673.2885833333,193925.4336145833,50.00208333333333,296.13907291666663,302.01783333333333,354.8236354166667,325.3636458333333,89.88041666666668,41.380208333333336,30.74375,249.11458333333331,248.21875,248.66666666666663,4553.0
2022-10-10,386.0,16134.36209375,17054.77365625,50.00114583333333,26.63180208333333,26.17769791666667,348.25471875,315.4665625,35.4846875,39.85625,29.50625,25.46875,25.854166666666668,25.66145833333333,386.0
2022-10-11,3607.0,148901.22002083334,152518.77502083333,50.00052083333333,235.62959375,223.11879166666665,353.1899375,336.7839583333333,72.49046875,42.84375,31.119791666666668,191.125,190.5625,190.84375,3607.0
2022-10-12,3774.0,157558.468625,161389.11042708333,49.99979166666666,247.37740625,243.27447916666665,354.3883854166667,329.3727083333333,116.4564375,42.37291666666667,30.88125,206.11458333333331,205.28125,205.69791666666663,3774.0
2022-10-13,757.0,31585.689468750003,33360.35280208333,49.99614583333334,51.61742708333333,50.595625000000005,349.96871875000005,308.24229166666663,99.53721875,43.715625,29.313541666666666,43.114583333333336,43.583333333333336,43.348958333333336,757.0
2022-10-14,2758.0,115409.31496875,118421.21425,49.99854166666666,181.4411458333333,174.12758333333332,352.50339583333334,330.4628125,107.88375,41.93229166666666,29.56145833333333,146.6875,144.66666666666666,145.67708333333334,2758.0
2022-10-15,4313.0,179249.10903125,183457.75977083333,49.998645833333335,280.28151041666666,280.04564583333337,354.796875,325.3703125,140.80186458333333,41.802083333333336,30.321875,234.03125,232.40625,233.21875,4313.0
2022-10-16,4859.0,202454.902875,207041.17361458333,50.005625,314.38422916666667,316.1034270833333,356.3078333333333,326.0683333333333,138.43696875,41.16875,30.00520833333333,263.2604166666667,262.1458333333333,262.703125,4859.0
2022-10-17,4716.0,196447.523,200924.6737083333,50.005833333333335,306.39265625,304.6026875,355.83540625,326.526875,146.49357291666666,40.696875,29.885416666666668,252.4375,251.13541666666663,251.78645833333331,4716.0
2022-10-18,4655.0,194107.3493125,198603.5054375,50.00104166666667,302.87543750000003,296.2932083333333,355.13472916666666,329.3859375,138.48008333333334,42.23020833333333,30.56458333333333,247.32291666666663,246.30208333333331,246.8125,4655.0
2022-10-19,4856.0,202392.71675,207047.3590625,49.9990625,315.2290208333333,308.71569791666667,354.72671875,327.623125,139.89035416666667,42.39791666666667,30.646875,258.8020833333333,257.6458333333333,258.2239583333333,4856.0
2022-10-20,4682.0,195056.076625,199496.89370833331,49.993541666666665,304.50375,300.8037083333333,355.75525,323.45125,173.52792708333334,41.65104166666666,30.594791666666666,251.86458333333331,251.55208333333331,251.70833333333331,4682.0
2022-10-21,4159.0,173552.00247916667,177775.13186458335,49.99552083333333,277.5522291666667,272.4200208333333,352.8479791666667,321.29510416666665,176.41171875,42.26354166666667,29.40416666666667,227.10416666666663,227.04166666666663,227.07291666666663,4159.0
2022-10-22,3966.0,164967.49923958333,168669.54675,50.001979166666665,256.1229375,256.97615625,354.6425520833333,316.89458333333334,135.33689583333333,41.90416666666667,30.852083333333336,217.26041666666663,215.71875,216.48958333333331,3966.0
2022-10-23,4154.0,173247.39995833332,177076.85970833336,49.99458333333333,269.14444791666665,274.24865625,356.68028125,314.64479166666666,108.83713541666668,41.6,30.96875,230.38541666666663,229.27083333333331,229.828125,4154.0
2022-10-24,4549.0,189480.55878125,193746.59246875,49.997083333333336,297.1984166666667,301.54685416666666,354.71119791666666,314.6580208333333,138.00940625,40.93020833333333,30.18645833333333,252.54166666666663,250.79166666666663,251.66666666666663,4549.0
2022-10-25,4251.0,177136.32145833332,181006.4203333333,49.998333333333335,277.49857291666666,282.33178125,355.04044791666666,311.5942708333333,164.56295833333334,40.05729166666666,30.163541666666664,237.42708333333331,236.05208333333331,236.73958333333331,4251.0
2022-10-26,4388.0,182827.0566770833,185977.220125,48.920625,286.09565625,284.3417395833333,354.80946875,313.23354166666667,451.6221041666667,40.86145833333333,31.054166666666664,238.28125,236.66666666666663,237.47395833333331,4388.0
2022-10-27,4471.0,186262.18546875,189546.1523645833,50.0021875,290.7235833333333,289.3034895833333,354.95021875,317.1852083333333,167.38994791666667,41.56145833333333,30.626041666666666,239.63541666666663,237.58333333333331,238.609375,4471.0
2022-10-28,4484.0,186522.58234375,189862.31953125,49.99989583333333,292.4429791666667,291.3111979166667,354.20468750000003,314.4495833333333,140.75669791666667,41.45208333333333,30.74791666666667,240.59375,238.375,239.484375,4484.0
2022-10-29,4353.0,181137.8976979167,184550.32861458333,49.76677083333333,282.4195,282.10266666666666,353.82613541666666,317.87572916666664,146.67622916666667,41.46875,30.51354166666667,239.96875,237.5,238.734375,4353.0
2022-10-30,4543.0,189171.29269791665,192740.18189583332,49.99822916666667,295.5146458333333,298.0428229166667,355.89231249999995,310.81114583333334,142.97345833333333,40.82604166666667,30.227083333333336,245.25,242.55208333333331,243.90104166666663,4543.0
2022-10-31,4318.0,179940.81007291668,183263.73285416665,50.0034375,281.7846875,283.8380833333334,354.49509375,311.7890625,187.94233333333327,40.13229166666667,29.76770833333333,235.17708333333331,232.42708333333331,233.80208333333331,4318.0
2022-11-01,4173.0,173879.53916666663,177120.0951875,49.99958333333333,272.1884479166667,281.612125,354.89053125000004,303.31333333333333,195.32909375,39.75208333333333,30.33333333333333,236.76041666666663,234.26041666666663,235.51041666666663,4173.0
2022-11-02,4199.0,174702.97647916668,178045.388625,50.0046875,274.52834375000003,274.2470625,354.8072604166667,308.8016666666667,176.27932291666664,39.21145833333333,29.773958333333336,231.59375,229.47916666666663,230.53645833333331,4199.0
2022-11-03,4069.0,169521.97847916666,172726.06810416668,49.998333333333335,266.5451458333333,268.71864583333337,353.26571875,305.8611458333333,171.02514583333334,40.15104166666666,29.527083333333334,226.59375,224.80208333333331,225.69791666666663,4069.0
2022-11-04,1005.0,41972.51895833333,42664.36778125,49.87791666666666,67.89317708333333,66.75609375,348.4501666666667,296.6953125,320.76378125,40.74375,27.21666666666667,57.552083333333336,57.91666666666666,57.734375,1005.0
2022-11-05,760.0,31604.3143125,32293.42967708333,49.786458333333336,51.26084375,55.73675,348.50600000000003,305.70479166666667,75.13939583333332,39.30416666666667,26.10729166666667,44.09375,44.395833333333336,44.24479166666666,760.0
2022-11-06,1194.0,49620.50557291667,50700.11845833334,50.001875000000005,80.06945833333333,77.54092708333333,350.86747916666667,308.9826041666667,114.06260416666667,41.70520833333333,24.89375,64.01041666666667,63.97916666666666,63.99479166666666,1194.0
2022-11-07,4126.0,171137.76182291663,174064.80872916666,50.00020833333334,265.95230208333334,260.6257708333333,355.5114791666667,310.3052083333333,150.880875,40.97708333333333,28.527083333333334,223.45833333333331,222.07291666666663,222.765625,4126.0
2022-11-08,4344.0,180998.36745833332,184206.52340625,49.99677083333333,284.17911458333333,284.18125000000003,353.76810416666666,307.03375,141.96521875,39.734375,27.738541666666663,238.86458333333331,236.17708333333331,237.52083333333331,4344.0
2022-11-09,4034.0,168068.46670833332,171069.17519791666,49.9934375,264.75114583333334,264.8591354166667,353.11389583333334,304.38072916666664,139.9709895833333,40.51458333333333,27.7125,222.36458333333331,219.71875,221.04166666666663,4034.0
2022-11-10,3094.0,128542.08192708332,130728.58552083334,49.99979166666666,202.92107291666665,204.66265625000003,352.2684583333333,297.63208333333336,33.161187500000004,40.109375,28.92083333333333,168.32291666666666,167.10416666666666,167.71354166666666,3094.0
2022-11-11,3881.0,161966.24327083334,164587.26858333332,50.00083333333333,254.91891666666663,246.72072916666664,353.1970208333333,307.67552083333334,50.23730208333333,41.74791666666667,29.17395833333333,208.8125,206.13541666666663,207.47395833333331,3881.0
2022-11-12,827.0,34444.2400625,35225.70363541667,49.99489583333334,56.1399375,55.57755208333333,348.95994791666664,292.2426041666667,66.39760416666667,40.07708333333333,25.74895833333333,45.78125,46.020833333333336,45.90104166666666,827.0
2022-11-13,2755.0,114602.21807291669,116641.66776041668,50.0003125,179.66553125,177.42225,351.92121875,286.3125,75.038375,38.040625,27.464583333333334,153.8125,152.01041666666666,152.91145833333334,2755.0
2022-11-14,2183.0,91377.19222916669,92978.95134375,49.99937499999999,144.67542708333335,141.40953125,351.2293020833333,291.13208333333336,89.88994791666666,41.578125,29.042708333333334,120.65625,119.46875,120.0625,2183.0
2022-11-15,3041.0,126802.34969791668,128944.66736458334,49.9996875,199.90407291666668,195.0827708333333,352.94005208333334,299.83677083333333,85.70460416666667,41.6875,28.38125,166.63541666666666,165.02083333333334,165.828125,3041.0
2022-11-16,1252.0,52113.99189583334,53065.0111875,49.992916666666666,83.77407291666667,81.87255208333333,350.3005833333333,286.90541666666667,77.211875,41.61979166666666,27.6375,67.52083333333333,67.55208333333333,67.53645833333333,1252.0
2022-11-17,3211.0,133835.933125,135971.34610416667,49.99916666666667,210.12220833333333,209.0433125,353.2917291666667,289.35520833333334,75.93401041666667,40.64270833333333,29.757291666666664,177.41666666666666,176.46875,176.94270833333334,3211.0
2022-11-18,2243.0,93367.68696875,94961.69964583332,50.009166666666665,148.64253125,148.1265,351.73603125,296.7311458333333,99.60203125,41.407291666666666,28.54583333333333,126.66666666666669,124.79166666666669,125.72916666666669,2243.0
2022-11-19,904.0,37648.94076041667,38698.53059375,49.78052083333333,61.235958333333336,61.87019791666666,348.20996875,287.9575,116.406125,41.51875,27.01875,52.21875,52.26041666666666,52.239583333333336,904.0
2022-11-20,1000.0,41673.57286458334,42813.5003125,50.00010416666667,67.31135416666667,62.04753125,350.06850000000003,284.875625,85.82951041666666,38.13645833333333,25.838541666666668,55.85416666666666,56.10416666666666,55.97916666666666,1000.0
2022-11-21,4091.0,170558.11346875,174027.02148958333,49.994166666666665,266.00584375,253.93882291666668,354.9698020833334,299.78489583333334,170.46290625,38.26979166666667,26.61145833333333,224.51041666666663,220.53125,222.52083333333331,4091.0
2022-11-22,695.0,28938.747385416664,30044.027677083333,49.99145833333333,46.790625000000006,44.01942708333333,349.4660833333333,279.3325,146.4175625,35.998958333333334,23.769791666666663,40.375,40.46875,40.421875,695.0
2022-11-23,3086.0,127452.97663541668,130085.37527083332,50.00062500000001,199.5834166666667,195.66780208333333,352.7687708333333,291.4869791666667,159.91723958333333,38.51875,26.765625,168.88541666666666,163.72916666666666,166.30729166666666,3086.0
2022-11-24,3980.0,165836.31968749998,169256.32358333332,49.9946875,257.76465625,254.7163958333333,354.5158645833333,299.84208333333333,162.6975625,39.77604166666666,26.3375,220.41666666666663,215.51041666666663,217.96354166666663,3980.0
2022-11-25,3201.0,132338.36091666666,135168.06357291667,50.001875000000005,209.5294375,204.09717708333332,352.89804166666664,294.3428125,169.63425,39.68229166666666,26.289583333333336,181.80208333333331,178.58333333333334,180.19270833333331,3201.0
2022-11-26,261.0,10873.360239583331,11699.37475,50.001354166666665,17.95747916666667,17.790072916666666,348.2344270833333,269.20979166666666,152.2351875,33.172916666666666,22.522916666666664,17.302083333333332,17.489583333333332,17.395833333333332,261.0
2022-11-27,1276.0,53216.30055208333,54791.75992708333,50.00395833333334,85.05338541666667,77.70498958333333,350.6161458333333,288.9016666666667,149.80894791666665,36.49791666666667,23.025,67.78125,67.02083333333333,67.40104166666667,1276.0
2022-11-28,2131.0,88833.0778125,90985.78677083332,49.9934375,142.6671770833333,130.372625,349.53375,295.21708333333333,143.11842708333333,38.85208333333333,23.725,118.21875,117.55208333333331,117.88541666666669,2131.0
2022-11-29,1166.0,48628.49876041667,49902.78282291666,49.785,78.45126041666667,71.54014583333334,348.58431249999995,288.9021875,143.87611458333333,37.860416666666666,22.6125,64.53125,64.38541666666667,64.45833333333333,1166.0
2022-11-30,642.0,26757.571635416665,27484.23120833333,50.0028125,43.698114583333336,40.27038541666666,349.26477083333333,272.1396875,125.35770833333332,38.68333333333333,23.383333333333336,36.270833333333336,36.520833333333336,36.395833333333336,642.0
2022-12-01,880.0,36705.9165,37719.83161458333,49.99916666666667,59.58911458333333,58.64802083333333,349.62125,279.3975,145.45523958333334,36.85,22.460416666666664,47.34375,47.458333333333336,47.40104166666666,880.0
2022-12-02,907.0,37782.41377083334,38813.64263541667,50.00458333333333,61.53890625,65.034875,349.59453125,278.34489583333334,114.9731875,38.31666666666667,23.117708333333336,51.583333333333336,51.677083333333336,51.630208333333336,907.0
2022-12-03,358.0,14940.995979166668,15385.375489583334,50.00666666666667,24.4263125,27.915385416666663,348.8387083333334,267.2498958333333,37.531125,36.11145833333333,24.55625,22.46875,22.73958333333333,22.604166666666668,358.0
2022-12-04,771.0,32126.950927083333,32921.46820833333,49.99552083333333,52.1735625,52.312375,349.44565625,262.8929166666667,42.15536458333333,37.6125,24.63020833333333,43.239583333333336,43.32291666666666,43.28125,771.0
2022-12-05,1787.0,74313.45876041667,75531.22647916667,49.9884375,119.4780625,117.131625,350.23414583333334,285.9375,56.18201041666666,41.39375,27.70104166666667,96.8125,96.35416666666669,96.58333333333331,1787.0
2022-12-06,1670.0,70071.68529166667,71317.892625,49.9965625,110.53733333333334,107.68173958333334,351.8007395833333,279.4607291666667,71.47803125,40.934375,27.709375,93.03125,92.65625,92.84375,1670.0
2022-12-07,3181.0,132810.02875,134991.79994791668,50.003125,209.9398958333333,203.71760416666663,352.6973229166667,285.5805208333333,104.9765,40.37083333333333,28.30625,183.07291666666663,180.67708333333331,181.875,3181.0
2022-12-08,2345.0,97009.38103125,98739.090875,50.00385416666666,152.93052083333333,152.21714583333332,352.41185416666667,283.72375,78.53510416666667,39.015625,26.228125,128.16666666666666,126.48958333333331,127.328125,2345.0
2022-12-09,161.0,6739.100864583333,7194.415552083334,48.960625,11.127843749999998,16.1983125,348.18146875,265.60541666666666,167.34037500000002,33.575,24.729166666666668,14.541666666666666,14.739583333333334,14.640625,161.0
2022-12-10,499.0,20802.91230208333,21460.940322916667,49.754895833333336,34.01230208333333,32.36904166666667,347.10757291666664,257.2134375,33.01408333333333,36.153125,25.55208333333333,30.23958333333333,30.52083333333333,30.38020833333333,499.0
2022-12-11,2725.0,113729.07446875,115875.30917708333,49.9990625,178.57547916666667,175.3441875,351.8872083333333,283.1571875,120.55473958333332,39.29895833333333,27.28020833333333,152.61458333333334,151.02083333333334,151.81770833333334,2725.0
2022-12-12,812.0,33871.90966666667,35141.72508333333,49.9890625,55.31245833333333,55.07149999999999,349.16473958333336,282.6834375,162.15344791666666,38.80625,22.70833333333333,52.3125,51.71875,52.015625,812.0
2022-12-13,290.0,12071.864239583332,13189.232885416668,49.99885416666667,19.88623958333333,20.209822916666667,347.46063541666666,261.8873958333333,81.27614583333333,36.473958333333336,22.360416666666666,20.23958333333333,20.20833333333333,20.22395833333333,290.0
2022-12-14,257.0,10669.927979166669,11337.554010416668,49.9990625,17.69890625,17.64696875,347.3958645833333,264.9533333333333,33.096020833333334,35.123958333333334,24.777083333333334,18.15625,18.34375,18.25,257.0
2022-12-15,2421.0,101061.70836458332,103222.13386458332,49.99895833333333,160.89885416666667,149.99230208333333,350.82103125000003,282.4241666666667,87.70057291666666,39.896875,27.046875,137.58333333333334,136.5625,137.07291666666666,2421.0
2022-12-16,281.0,11598.436864583333,12152.27471875,50.005208333333336,19.03889583333333,19.231510416666666,347.72347916666666,256.3379166666667,140.45668750000002,38.8875,26.91875,19.5625,19.854166666666668,19.70833333333333,281.0
2022-12-17,2393.0,99498.04896875,101405.07597916666,50.01010416666667,157.57889583333335,155.27611458333334,351.80834375,283.45104166666664,84.40669791666666,40.096875,28.016666666666666,143.125,142.14583333333334,142.63541666666666,2393.0
2022-12-18,3033.0,126441.22483333334,128953.30509375,50.00010416666667,199.5506875,189.0023958333333,352.23789583333337,289.7366666666667,128.93970833333333,39.99791666666667,26.667708333333334,167.91666666666666,167.02083333333334,167.46875,3033.0
2022-12-19,3075.0,128403.32433333334,130999.75461458332,50.00177083333333,203.4633333333333,185.46371875,350.9713229166667,295.4447916666667,136.47273958333332,39.575,25.425,178.4375,177.58333333333334,178.01041666666666,3075.0
2022-12-20,2928.0,122162.92345833332,124573.59428125,49.99885416666667,194.82340625,183.06983333333332,351.0176979166667,292.29854166666667,124.13470833333334,38.56979166666667,24.738541666666663,169.75,168.95833333333334,169.35416666666666,2928.0
2022-12-21,3325.0,138576.51021875002,141377.09453124998,49.99333333333333,218.82445833333333,212.95485416666668,352.2434895833333,287.9884375,90.01284375,38.15833333333333,24.557291666666668,192.66666666666663,191.45833333333331,192.0625,3325.0
2022-12-22,2585.0,108079.868125,110417.72426041664,49.99489583333334,170.26613541666666,159.74176041666666,351.5310833333333,286.96583333333336,106.60629166666666,37.46770833333333,24.42708333333333,141.82291666666666,141.27083333333334,141.546875,2585.0
2022-12-23,2984.0,124220.98511458334,126685.82877083332,49.99572916666667,195.93882291666668,187.5927291666667,351.8769375,284.0551041666667,115.20738541666668,37.21875,25.1125,170.80208333333334,170.05208333333334,170.42708333333334,2984.0
2022-12-24,2781.0,115804.47348958334,118209.10850000002,50.0059375,182.22779166666663,179.21268750000002,352.5139791666666,281.1582291666667,104.89998958333332,37.803125,24.914583333333336,153.03125,152.10416666666666,152.56770833333334,2781.0
2022-12-25,3248.0,135246.92859375,137850.37096875,50.01052083333334,211.9361041666667,215.85638541666663,354.16435416666667,282.338125,108.084125,38.751041666666666,27.09375,192.35416666666663,191.05208333333331,191.703125,3248.0
2022-12-26,600.0,25007.900875000003,26027.726625,50.0,40.93396875,43.041885416666666,349.65426041666666,274.840625,51.20282291666666,37.204166666666666,23.22395833333333,34.604166666666664,34.84375,34.723958333333336,600.0
2022-12-27,2849.0,118665.25344791666,120924.34684375,50.00302083333333,186.79719791666665,180.8161041666667,352.07751041666666,280.62833333333333,99.60276041666668,38.27708333333333,27.48645833333333,159.79166666666666,158.29166666666666,159.04166666666666,2849.0
2022-12-28,2885.0,119899.65464583336,122243.46621875,50.00354166666667,189.99716666666663,182.7695520833333,352.15900000000005,288.729375,92.32863541666669,38.303125,25.840625,164.96875,162.51041666666666,163.73958333333334,2885.0
2022-12-29,3094.0,129168.33290625,131581.51223958333,49.9975,204.65626041666667,197.94329166666668,351.63539583333335,288.7132291666667,114.322125,40.348958333333336,27.42083333333333,175.54166666666666,174.36458333333334,174.953125,3094.0
2022-12-30,2548.0,106016.53527083334,108037.70930208334,49.9996875,167.17061458333333,162.48747916666667,352.55502083333334,285.5653125,93.13351041666664,39.53333333333333,26.871875,141.57291666666666,140.47916666666666,141.02604166666666,2548.0
2022-12-31,3207.0,133637.98073958335,136091.90511458335,49.99854166666666,209.9269270833333,208.12819791666664,352.9061458333333,285.1028125,124.49783333333332,38.4875,26.571875,184.39583333333331,183.0625,183.72916666666663,3207.0
2023-01-01,3308.0,137778.72473958333,140381.82358333332,50.01010416666667,216.31876041666663,217.2034583333333,354.0112291666667,287.3078125,145.27134375,38.63229166666667,26.246875,193.3125,191.5625,192.4375,3308.0
2023-01-02,3304.0,137592.85116666666,140254.48273958333,49.990520833333335,217.93057291666665,211.7116770833333,351.40965624999995,292.1976041666667,139.78828124999998,38.88854166666667,25.603125,191.26041666666663,189.20833333333331,190.234375,3304.0
2023-01-03,3106.0,129526.45402083332,131465.5223229167,49.75447916666667,198.15429166666664,194.2998333333333,364.4540416666667,291.6759375,165.81035416666666,38.9375,26.3625,169.58333333333334,167.3125,168.44791666666666,3106.0
2023-01-04,3433.0,143033.26295833333,145235.28545833335,49.996875,220.1710104166667,218.42367708333333,368.4529166666667,293.4540625,107.31642708333334,39.313541666666666,25.903125,192.61458333333331,190.09375,191.35416666666663,3433.0
2023-01-05,3461.0,144226.81373958333,146419.10107291667,49.997083333333336,220.51916666666668,224.1555,368.4093333333333,290.5358333333333,144.10832291666665,39.19479166666667,26.37291666666667,198.10416666666663,195.46875,196.78645833333331,3461.0
2023-01-06,2606.0,108711.61541666668,110405.1891875,50.00010416666667,166.12614583333334,164.93759375,366.90128125,297.1453125,116.68247916666668,38.9375,24.54479166666667,148.94791666666666,146.875,147.91145833333334,2606.0
2023-01-07,3470.0,144603.58988541667,146778.53894791668,49.9965625,226.28023958333333,221.9079166666667,354.01979166666666,290.9747916666667,94.29585416666669,39.553125,27.13125,193.05208333333331,190.17708333333331,191.61458333333331,3470.0
